objectsCount time allocatedMemory usedMemory commandType
349 3.0496e-05 45056 25128 ALLOCATE
350 4.408e-06 45056 25200 ALLOCATE
351 1.9456e-05 45056 25272 ALLOCATE
352 8.426e-06 45056 25344 ALLOCATE
353 5.7487e-05 49152 25416 ALLOCATE
354 1.0039e-05 49152 25488 ALLOCATE
355 2.0007e-05 49152 25560 ALLOCATE
356 8.806e-06 49152 25632 ALLOCATE
357 2.8713e-05 49152 25704 ALLOCATE
358 9.388e-06 49152 25776 ALLOCATE
359 2.5988e-05 49152 25848 ALLOCATE
360 9.107e-06 49152 25920 ALLOCATE
361 4.0496e-05 49152 25992 ALLOCATE
362 1.3666e-05 49152 26064 ALLOCATE
363 2.6469e-05 49152 26136 ALLOCATE
364 1.2954e-05 49152 26208 ALLOCATE
365 3.766e-05 49152 26280 ALLOCATE
366 1.2172e-05 49152 26352 ALLOCATE
367 2.2912e-05 49152 26424 ALLOCATE
368 6.302e-06 49152 26496 ALLOCATE
369 4.4724e-05 49152 26568 ALLOCATE
370 4.398e-06 49152 26640 ALLOCATE
371 3.198e-05 49152 26712 ALLOCATE
372 1.5459e-05 49152 26784 ALLOCATE
373 3.6047e-05 49152 26856 ALLOCATE
374 5.24e-06 49152 26928 ALLOCATE
375 2.181e-05 49152 27000 ALLOCATE
376 5.309e-06 49152 27072 ALLOCATE
377 4.0265e-05 49152 27144 ALLOCATE
378 9.288e-06 49152 27216 ALLOCATE
379 2.0648e-05 49152 27288 ALLOCATE
380 4.939e-06 49152 27360 ALLOCATE
381 3.214e-05 49152 27432 ALLOCATE
382 5.941e-06 49152 27504 ALLOCATE
383 2.3865e-05 49152 27576 ALLOCATE
384 6.782e-06 49152 27648 ALLOCATE
385 7.5842e-05 53248 27720 ALLOCATE
386 4.799e-06 53248 27792 ALLOCATE
387 2.3093e-05 53248 27864 ALLOCATE
388 1.076e-05 53248 27936 ALLOCATE
389 2.9835e-05 53248 28008 ALLOCATE
390 9.427e-06 53248 28080 ALLOCATE
391 2.0258e-05 53248 28152 ALLOCATE
392 5.07e-06 53248 28224 ALLOCATE
393 4.0656e-05 53248 28296 ALLOCATE
394 4.448e-06 53248 28368 ALLOCATE
395 2.2963e-05 53248 28440 ALLOCATE
396 8.276e-06 53248 28512 ALLOCATE
397 2.9705e-05 53248 28584 ALLOCATE
398 4.478e-06 53248 28656 ALLOCATE
399 2.0268e-05 53248 28728 ALLOCATE
400 7.104e-06 53248 28800 ALLOCATE
401 4.8009e-05 53248 28872 ALLOCATE
402 9.758e-06 53248 28944 ALLOCATE
403 2.0248e-05 53248 29016 ALLOCATE
404 7.675e-06 53248 29088 ALLOCATE
405 3.0898e-05 53248 29160 ALLOCATE
406 4.438e-06 53248 29232 ALLOCATE
407 2.0899e-05 53248 29304 ALLOCATE
408 6.411e-06 53248 29376 ALLOCATE
409 4.9552e-05 53248 29448 ALLOCATE
410 8.837e-06 53248 29520 ALLOCATE
411 2.0839e-05 53248 29592 ALLOCATE
412 1.0109e-05 53248 29664 ALLOCATE
413 3.3493e-05 53248 29736 ALLOCATE
414 1.069e-05 53248 29808 ALLOCATE
415 2.3283e-05 53248 29880 ALLOCATE
416 6.412e-06 53248 29952 ALLOCATE
417 6.0483e-05 57344 30024 ALLOCATE
418 4.418e-06 57344 30096 ALLOCATE
419 2.0959e-05 57344 30168 ALLOCATE
420 8.425e-06 57344 30240 ALLOCATE
421 3.4705e-05 57344 30312 ALLOCATE
422 8.316e-06 57344 30384 ALLOCATE
423 2.0879e-05 57344 30456 ALLOCATE
424 1.2013e-05 57344 30528 ALLOCATE
425 4.0836e-05 57344 30600 ALLOCATE
426 7.384e-06 57344 30672 ALLOCATE
427 2.0748e-05 57344 30744 ALLOCATE
428 9.468e-06 57344 30816 ALLOCATE
429 3.0947e-05 57344 30888 ALLOCATE
430 4.638e-06 57344 30960 ALLOCATE
431 2.2171e-05 57344 31032 ALLOCATE
432 7.424e-06 57344 31104 ALLOCATE
433 5.1757e-05 57344 31176 ALLOCATE
434 2.1249e-05 57344 31248 ALLOCATE
435 2.2893e-05 57344 31320 ALLOCATE
436 4.969e-06 57344 31392 ALLOCATE
437 3.1229e-05 57344 31464 ALLOCATE
438 7.424e-06 57344 31536 ALLOCATE
439 2.2822e-05 57344 31608 ALLOCATE
440 5.089e-06 57344 31680 ALLOCATE
441 3.9354e-05 57344 31752 ALLOCATE
442 1.096e-05 57344 31824 ALLOCATE
443 2.6539e-05 57344 31896 ALLOCATE
444 1.7061e-05 57344 31968 ALLOCATE
445 3.8892e-05 57344 32040 ALLOCATE
446 5.881e-06 57344 32112 ALLOCATE
447 2.6189e-05 57344 32184 ALLOCATE
448 6.422e-06 57344 32256 ALLOCATE
449 6.3318e-05 61440 32328 ALLOCATE
450 4.529e-06 61440 32400 ALLOCATE
451 2.4325e-05 61440 32472 ALLOCATE
452 7.735e-06 61440 32544 ALLOCATE
453 3.1279e-05 61440 32616 ALLOCATE
454 4.428e-06 61440 32688 ALLOCATE
455 2.3995e-05 61440 32760 ALLOCATE
456 7.254e-06 61440 32832 ALLOCATE
457 3.9463e-05 61440 32904 ALLOCATE
458 5.981e-06 61440 32976 ALLOCATE
459 2.6188e-05 61440 33048 ALLOCATE
460 1.1e-05 61440 33120 ALLOCATE
461 3.234e-05 61440 33192 ALLOCATE
462 4.418e-06 61440 33264 ALLOCATE
463 5.7757e-05 61440 33336 ALLOCATE
464 5.851e-06 61440 33408 ALLOCATE
465 5.2378e-05 61440 33480 ALLOCATE
466 7.013e-06 61440 33552 ALLOCATE
467 2.5277e-05 61440 33624 ALLOCATE
468 6.442e-06 61440 33696 ALLOCATE
469 4.0936e-05 61440 33768 ALLOCATE
470 7.865e-06 61440 33840 ALLOCATE
471 3.0006e-05 61440 33912 ALLOCATE
472 1.5779e-05 61440 33984 ALLOCATE
473 4.5625e-05 61440 34056 ALLOCATE
474 7.484e-06 61440 34128 ALLOCATE
475 2.2351e-05 61440 34200 ALLOCATE
476 5.019e-06 61440 34272 ALLOCATE
477 3.214e-05 61440 34344 ALLOCATE
478 7.834e-06 61440 34416 ALLOCATE
479 2.5087e-05 61440 34488 ALLOCATE
480 1.5399e-05 61440 34560 ALLOCATE
481 8.3926e-05 65536 34632 ALLOCATE
482 1.0549e-05 65536 34704 ALLOCATE
483 2.3734e-05 65536 34776 ALLOCATE
484 8.065e-06 65536 34848 ALLOCATE
485 3.229e-05 65536 34920 ALLOCATE
486 6.252e-06 65536 34992 ALLOCATE
487 2.2111e-05 65536 35064 ALLOCATE
488 6.142e-06 65536 35136 ALLOCATE
489 6.7946e-05 65536 35208 ALLOCATE
